Analysis,GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,ISBN,URL
worthwhile,2879223488,Canada: Deputy Prime Minister co-chairs meeting of Canada-U.S. Energy Transformation Task Force,2023-10-23,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2879223488
risk,2879486114,"August 24, 2023 (Page B2)",2023-08-24,Newspapers,,2047932,Toronto Star (2010-),Toronto,Ontario,,https://www.proquest.com/docview/2879486114
unrelated,2879486457,"August 19, 2023 (Page B3)",2023-08-19,Newspapers,,2047932,Toronto Star (2010-),Toronto,Ontario,,https://www.proquest.com/docview/2879486457
unrelated,2879785480,China: List of Multilateral Cooperation Deliverables of the Third Belt and Road Forum for International Cooperation,2023-10-23,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2879785480
risk,2880141228,"Kazakhstan: Government does hard sell on nuclear, but public remains wary",2023-10-23,Newspapers,"['Kumenov, Almaz']",6401676,Eurasianet,New York,NY,,https://www.proquest.com/docview/2880141228
risk,2880243985,World: Power for Africa: The boom of nuclear energy?,2023-10-24,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2880243985
risk,2880795197,"European Union: Some EU policies 'hinder' climate action, WWF says",2023-10-25,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2880795197
unrelated,2880881615,"United States: FACT SHEET: Biden-Harris Administration Announces 31 Regional Tech Hubs to Spur American Innovation, Strengthen Manufacturing, and Create Good-Paying Jobs in Every Region of the Country",2023-10-25,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2880881615
risk,2881053086,PH gov't exploring viable financing tools for nuclear power projects,2023-10-25,Newspapers,,3930286,Manila Bulletin,New Delhi,,,https://www.proquest.com/docview/2881053086
risk,2881497603,"Singapore: Speech By Gan Kim Yong, Minister For Trade And Industry, At Singapore International Energy Week 2023",2023-10-26,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2881497603
worthwhile,2881515341,Letters to the Editor,2023-10-26,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2881515341
unrelated,2881580794,What investors should focus on as climate change agenda setting heats up,2023-10-26,Newspapers,"['Gravier, Maurice']",616372,Gulf News,Camden,DE,,https://www.proquest.com/docview/2881580794
worthwhile,2881682732,Reliable electricity critical for the clean energy future,2023-10-25,Newspapers,,636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/2881682732
worthwhile,2882281903,World Bank grants $1 billion loan to support South Africa's energy sector,2023-10-26,Newspapers,,4371403,Naija 247 News,,,,https://www.proquest.com/docview/2882281903
risk,2882301386,Can Dutton ride ill wind to power?,2023-10-28,Newspapers,,44841,Sydney Morning Herald,Sydney,New South Wales,,https://www.proquest.com/docview/2882301386
risk,2882301401,Can Dutton ride ill wind to power?,2023-10-28,Newspapers,,43154,The Age,Sydney,New South Wales,,https://www.proquest.com/docview/2882301401
risk,2882598652,"Chasing Big Mergers, Oil Executives Dismiss Peak Oil Concerns",2023-10-26,Newspapers,"['Krauss, Clifford']",45131,The New York Times,NEW YORK,NY,,https://www.proquest.com/docview/2882598652
worthwhile,2882789903,Govt must continue to 'take lead in S'pore's decarbonisation process',2023-10-28,Newspapers,,33108,The Straits Times,News Centre,,,https://www.proquest.com/docview/2882789903
unrelated,2882935122,What investors should focus on as climate change agenda setting heats up,2023-10-26,Newspapers,,616372,Gulf News,Camden,DE,,https://www.proquest.com/docview/2882935122
unrelated,2883194417,"October 25, 2023 (Page B3)",2023-10-25,Newspapers,,2047932,Toronto Star (2010-),Toronto,Ontario,,https://www.proquest.com/docview/2883194417
worthwhile,2883502518,"United States: FACT SHEET: Biden-Harris Administration Announces 31 Regional Tech Hubs to Spur American Innovation, Strengthen Manufacturing, and Create Good-Paying Jobs in Every Region of the Country",2023-10-31,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2883502518
unrelated,2883504339,United States: Biden-Harris Administration Designates 31 Tech Hubs Across America,2023-10-31,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2883504339
risk,2884142829,Mega Mergers Spark New Debate Over Oil Demand Controversy,2023-10-30,Newspapers,,2040502,Yerepouni Daily News,Camden,DE,,https://www.proquest.com/docview/2884142829
worthwhile,2884910984,The miraculous technology that could solve our energy problems and works now,2023-11-01,Newspapers,"['Porter, Kathryn']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2884910984
worthwhile,2885233007,Singapore: Singapore Energy Lecture by Minister Gan Kim Yong at the Singapore International Energy Week 2023,2023-11-03,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2885233007
risk,2885284913,Is nuclear the answer to Australia's climate crisis?,2023-11-03,Newspapers,,5425109,EveningReport.nz,NEW DELHI,,,https://www.proquest.com/docview/2885284913
worthwhile,2885623000,Govt plans sops for making small modular N-reactors,2023-11-03,Newspapers,,75999,Mint,New Delhi,,,https://www.proquest.com/docview/2885623000
unrelated,2886362317,"World: A 'world-first' AI agreement, Elon Musk and backlash from tech community: The UK's AI summit",2023-11-07,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2886362317
worthwhile,2887105527,MCA turns up heat on net zero,2023-11-09,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2887105527
unrelated,2887129643,"A rapid clean-energy transition could save 181 million years of healthy human life annually by 2050, report finds",2023-11-08,Newspapers,"['Focht, Maiya', 'McFall-Johnsen, Morgan']",4682318,Business Insider,New York,NY,,https://www.proquest.com/docview/2887129643
worthwhile,2887176770,"Meralco, USNC begin study on MMR",2023-11-08,Newspapers,,2032451,Business Mirror,,,,https://www.proquest.com/docview/2887176770
worthwhile,2887188811,Nuclear power only path for industrial heat generation,2023-11-08,Newspapers,"['Down, Rhiannon']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/2887188811
risk,2887583534,The energy transition is still in the starting blocks,2023-11-09,Newspapers,,50677,Oil & Gas News,Camden,DE,,https://www.proquest.com/docview/2887583534
worthwhile,2887644016,European Union: Speech by Commissioner Simson at the 16th European Nuclear Energy Forum,2023-11-10,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2887644016
worthwhile,2887687119,New tech to cut radiation will save the day,2023-11-10,Newspapers,,34367,New Straits Times,Kuala Lumpur,,,https://www.proquest.com/docview/2887687119
risk,2887691596,"SO, SHOW US THE MONEY",2023-11-10,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2887691596
worthwhile,2887691597,THE FRICTION OVER FISSION,2023-11-10,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2887691597
unrelated,2887691984,THE ENERGY CHEAT SHEET,2023-11-10,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/2887691984
worthwhile,2887925933,Proposal for nuclear plants revised by lawmakers,2023-11-10,Newspapers,"['Petrella, Dan']",46852,Chicago Tribune,Chicago,IL,,https://www.proquest.com/docview/2887925933
unrelated,2887940772,Looking ahead to a brighter future for Atlantic Canada; New Year's,2023-01-07,Newspapers,"['Mills, Don']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887940772
unrelated,2887942688,The difficult tradeoffs of wood pellets for power; Renewable energy,2022-10-05,Newspapers,"['Wightman, Martin']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887942688
worthwhile,2887942721,Green future depends on nuclear power,2021-11-27,Newspapers,"['Mueller, Thomas']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887942721
worthwhile,2887943546,The case for more nuclear power; Energy future,2022-12-03,Newspapers,"['Mills, Don']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887943546
risk,2887949378,NB Power needs a strong hand - and a rate hike; Public utility,2022-10-25,Newspapers,"['Wightman, Martin']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887949378
risk,2887950611,Nuclear firm wants more than $250M in public funding,2023-02-17,Newspapers,"['Chilibeck, John']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887950611
worthwhile,2887959079,"Nuclear firm gets funding of $7M, despite cabinet concern",2023-10-25,Newspapers,"['Chilibeck, John']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887959079
risk,2887963911,Point Lepreau refit should not guide nuclear future; Energy generation,2021-10-06,Newspapers,"['Emery, Herb']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887963911
worthwhile,2887965337,A promising plan for Point Lepreau; Nuclear industry,2023-04-01,Newspapers,,40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887965337
risk,2887966722,"Energy in Atlantic Canada, 2022 in review",2022-12-31,Newspapers,"['Macmackin, Stephen']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887966722
risk,2887981663,How the pm is selling an lng export facility,2022-08-13,Newspapers,"['Huras, Adam']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2887981663
risk,2888013679,Removal best for Milltown Dam; NB Power,2021-10-04,Newspapers,"['Wightman, Martin']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2888013679
risk,2888015918,"Nukes, climate change are both threats, say activists",2023-10-19,Newspapers,"['Chilibeck, John']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2888015918
risk,2888016314,Enough with the 'Dragons' Den' energy schemes: Mitton,2023-07-19,Newspapers,,40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2888016314
risk,2888029006,Time to talk about the Clean Electricity Regulations,2023-09-09,Newspapers,"['Robichaud, Michelle']",40381,Telegraph-Journal,Toronto,Ontario,,https://www.proquest.com/docview/2888029006
unrelated,2889327430,"European Union: In the geopolitics of blocs, Europe as a power of balance - Speech by Commissioner Breton",2023-11-14,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2889327430
worthwhile,2889418724,Europe gets to grips with all that friction over fission,2023-11-12,Newspapers,"['Magnay, Jacquelin']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/2889418724
risk,2889742864,Bet on natural gas may not pay off,2023-11-15,Newspapers,,34367,New Straits Times,Kuala Lumpur,,,https://www.proquest.com/docview/2889742864
unrelated,2890145500,"Asian economies must ramp up wind and solar power to keep global warming under 1.5C, report says",2023-11-16,Newspapers,,2040502,Yerepouni Daily News,Camden,DE,,https://www.proquest.com/docview/2890145500
unrelated,2890221577,"Major Asian economies must ramp up wind and solar power to keep global warming under 1.5C, report says",2023-11-15,Newspapers,,2032451,Business Mirror,,,,https://www.proquest.com/docview/2890221577
unrelated,2890288764,OGN honoured for media role at top global conference,2023-11-16,Newspapers,,38562,TradeArabia,Camden,DE,,https://www.proquest.com/docview/2890288764
unrelated,2890288837,OGN honoured for media role at top global conference,2023-11-16,Newspapers,,29470,Gulf Daily News,Camden,DE,,https://www.proquest.com/docview/2890288837
unrelated,2890339663,"If we want to keep America from collapsing, we have to do the unthinkable",2023-11-16,Newspapers,"['Rogers, Adam']",4682318,Business Insider,New York,NY,,https://www.proquest.com/docview/2890339663
unrelated,2890382570,Hazza bin Zayed inaugurates world’s largest single-site solar power plant ahead of COP28,2023-11-16,Newspapers,,40133,Emirates News Agency (WAM),Camden,DE,,https://www.proquest.com/docview/2890382570
unrelated,2890401777,United States: Joint Statement of the Japan-U.S. Economic Policy Consultative Committee,2023-11-17,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2890401777
risk,2890437606,"Nuclear weapons, climate change both great threats, say activists",2023-10-18,Newspapers,"['Chilibeck, John']",44319,Chronicle - Herald,Toronto,Ontario,,https://www.proquest.com/docview/2890437606
risk,2890442085,N.S. pitches plan to kick coal,2023-10-13,Newspapers,"['Beswick, Aaron']",44319,Chronicle - Herald,Toronto,Ontario,,https://www.proquest.com/docview/2890442085
worthwhile,2890458836,Nuclear firm gets millions in federal funding for New Brunswick project,2023-10-28,Newspapers,"['Chilibeck, John']",44319,Chronicle - Herald,Toronto,Ontario,,https://www.proquest.com/docview/2890458836
risk,2890462281,Decades of study still needed before fusion can be used as clean energy,2023-07-01,Newspapers,,44319,Chronicle - Herald,Toronto,Ontario,,https://www.proquest.com/docview/2890462281
risk,2890625267,"Hopper CEO’s climate startup Deep Sky raises $57.5-million – but faces huge odds, experts say",2023-11-17,Newspapers,"['Silcoff, Sean']",46323,The Globe and Mail,Toronto,Ontario,,https://www.proquest.com/docview/2890625267
unrelated,2890804558,World’s largest single-site solar plant launched in Abu Dhabi,2023-11-17,Newspapers,,38562,TradeArabia,Camden,DE,,https://www.proquest.com/docview/2890804558
worthwhile,2891082480,Surrounded by nuclear power plants,2023-11-18,Newspapers,"['Kaiser, Tobias', 'Wetzel, Daniel']",54211,Welt am Sonntag,Berlin,,,https://www.proquest.com/docview/2891082480
risk,2891375370,families near new pylons to get £1k obills,2023-11-19,Newspapers,,32356,The Sunday Telegraph,Tonbridge,,,https://www.proquest.com/docview/2891375370
risk,2891563097,Chancellor plans to take £1k off annual energy bills for those near new pylons,2023-11-19,Newspapers,"['Hazell, Will']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2891563097
unrelated,2891563668,World is facing ‘polycrisis’ warns South Korean president ahead of UK state visit,2023-11-19,Newspapers,"['Smith, Nicola']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/2891563668
unrelated,2891729840,United States: Joint Statement of the Japan-U.S. Economic Policy Consultative Committee,2023-11-21,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/2891729840
unrelated,2891769239,Hazza bin Zayed inaugurates world’s largest single-site solar power plant ahead of COP28,2023-11-16,Newspapers,,40133,Emirates News Agency (WAM),Camden,DE,,https://www.proquest.com/docview/2891769239
risk,2891869746,COSTLY TO RELY ON NATURAL GAS,2023-11-21,Newspapers,,34367,New Straits Times,Kuala Lumpur,,,https://www.proquest.com/docview/2891869746
